community,n,mean,median,std
30,81,0.10961190427421363,0.05263157894736842,0.128405510906354
19,139,0.10466664262574903,0.05263157894736842,0.10360392089491666
8,360,0.10205692713432651,0.05263157894736842,0.1099474630586515
38,70,0.10112536242567202,0.05263157894736842,0.08701637998939692
42,50,0.09961374023293529,0.05263157894736842,0.11239523109343175
27,99,0.09912129494172839,0.05263157894736842,0.11424721681035437
4,783,0.09855273488240286,0.05263157894736842,0.10620768059211942
35,82,0.09783155881094414,0.1111111111111111,0.08852042773541437
11,321,0.09724216684374086,0.05263157894736842,0.10536133004256391
16,167,0.09602047563431296,0.05263157894736842,0.08922062464698612
9,343,0.09382734889102849,0.05263157894736842,0.10842806142188266
6,608,0.09310150630853946,0.05263157894736842,0.09745832491815123
37,77,0.09264806401029312,0.05263157894736842,0.09268207198983998
0,2001,0.09151673289186577,0.05263157894736842,0.09162839809163717
45,44,0.09052293166070256,0.05263157894736842,0.1089430565053745
102,4,0.08881578947368421,0.05263157894736842,0.11028325404105402
76,11,0.08800075053945024,0.1111111111111111,0.07128629302171866
1,1772,0.08540912564719426,0.05263157894736842,0.08673097649056057
26,97,0.08520517991967994,0.05263157894736842,0.10351541085423403
28,98,0.0846891388134201,0.05263157894736842,0.0834194732210727
3,790,0.08237844549323171,0.05263157894736842,0.09446976459338277
12,301,0.08234691736280866,0.05263157894736842,0.09738857746219196
90,2,0.08187134502923976,0.08187134502923976,0.04135127375359927
36,79,0.08075516032956172,0.0,0.11857736330905252
66,19,0.07905599913095432,0.05263157894736842,0.08239272611602359
2,925,0.07895527412555275,0.05263157894736842,0.08694572824047742
5,654,0.07412717302085893,0.05263157894736842,0.08632345522279485
10,330,0.07364474763855569,0.05263157894736842,0.09298809241478104
24,118,0.07255645344667751,0.05263157894736842,0.0775314479298766
68,18,0.07215820051217367,0.05263157894736842,0.0688917892958649
93,3,0.07212475633528265,0.05263157894736842,0.033763173636820215
21,126,0.06959079928267603,0.05263157894736842,0.08042930269442743
18,148,0.0672278868873296,0.05263157894736842,0.07550630147458899
7,601,0.06546903028772771,0.05263157894736842,0.08350677140389673
44,46,0.06421798315054474,0.05263157894736842,0.09295647437356726
63,24,0.06415190345143905,0.05263157894736842,0.0731756727828275
53,30,0.06343595917899324,0.05263157894736842,0.07917838891956021
55,31,0.06338981546212147,0.0,0.07928624893306005
48,40,0.058875128998968004,0.0,0.08616825775170903
109,3,0.05882352941176471,0.0,0.10188534162169867
47,43,0.05879438678776284,0.05263157894736842,0.08854320157990374
61,23,0.058499090535703804,0.05263157894736842,0.1114367555471465
83,7,0.05612069389159172,0.05263157894736842,0.0670584170075196
97,2,0.05555555555555555,0.05555555555555555,0.07856742013183861
125,2,0.05555555555555555,0.05555555555555555,0.07856742013183861
111,3,0.05458089668615984,0.05263157894736842,0.0555811985551004
43,48,0.05456656346749226,0.05263157894736842,0.07097425641248645
25,114,0.05382349923656751,0.05263157894736842,0.07319377973022066
318,1,0.05263157894736842,0.05263157894736842,
285,1,0.05263157894736842,0.05263157894736842,
320,1,0.05263157894736842,0.05263157894736842,
328,1,0.05263157894736842,0.05263157894736842,
158,1,0.05263157894736842,0.05263157894736842,
322,1,0.05263157894736842,0.05263157894736842,
337,1,0.05263157894736842,0.05263157894736842,
296,1,0.05263157894736842,0.05263157894736842,
297,1,0.05263157894736842,0.05263157894736842,
309,1,0.05263157894736842,0.05263157894736842,
303,1,0.05263157894736842,0.05263157894736842,
294,1,0.05263157894736842,0.05263157894736842,
176,1,0.05263157894736842,0.05263157894736842,
152,1,0.05263157894736842,0.05263157894736842,
88,1,0.05263157894736842,0.05263157894736842,
230,1,0.05263157894736842,0.05263157894736842,
215,1,0.05263157894736842,0.05263157894736842,
234,1,0.05263157894736842,0.05263157894736842,
228,1,0.05263157894736842,0.05263157894736842,
233,1,0.05263157894736842,0.05263157894736842,
256,1,0.05263157894736842,0.05263157894736842,
280,1,0.05263157894736842,0.05263157894736842,
286,1,0.05263157894736842,0.05263157894736842,
180,1,0.05263157894736842,0.05263157894736842,
185,1,0.05263157894736842,0.05263157894736842,
249,1,0.05263157894736842,0.05263157894736842,
253,1,0.05263157894736842,0.05263157894736842,
203,1,0.05263157894736842,0.05263157894736842,
204,1,0.05263157894736842,0.05263157894736842,
206,1,0.05263157894736842,0.05263157894736842,
207,1,0.05263157894736842,0.05263157894736842,
174,1,0.05263157894736842,0.05263157894736842,
345,1,0.05263157894736842,0.05263157894736842,
133,2,0.05263157894736842,0.05263157894736842,0.0
142,1,0.05263157894736842,0.05263157894736842,
348,1,0.05263157894736842,0.05263157894736842,
129,2,0.05263157894736842,0.05263157894736842,0.0
143,1,0.05263157894736842,0.05263157894736842,
317,1,0.05263157894736842,0.05263157894736842,
346,1,0.05263157894736842,0.05263157894736842,
161,1,0.05263157894736842,0.05263157894736842,
62,24,0.048654110767113866,0.0,0.0793111141363694
78,8,0.04824561403508772,0.02631578947368421,0.05501429158545842
41,50,0.04769693842449261,0.0,0.06673508816061871
64,22,0.047627982612502735,0.05263157894736842,0.053267258852384924
87,6,0.04483430799220273,0.05263157894736842,0.04146139718096037
