community,n,mean,median,std
30,56,0.06415087965010566,0.05263157894736842,0.07258215104410388
0,1986,0.06367538888490504,0.05263157894736842,0.07169669638134926
55,30,0.0635334250659328,0.05263157894736842,0.08082941411708772
24,106,0.062385199031615296,0.05263157894736842,0.07183368305988805
1,1752,0.062097393631809855,0.05263157894736842,0.07003424879089927
78,8,0.06140350877192982,0.05263157894736842,0.04657430197081488
28,91,0.06108786294544808,0.05263157894736842,0.06383146925006386
26,91,0.059696753195205204,0.05263157894736842,0.07282807890350265
5,632,0.05864305526785442,0.05263157894736842,0.07477751006239491
3,758,0.0569424462552051,0.05263157894736842,0.07709258535253923
76,10,0.05624355005159959,0.02631578947368421,0.06609388896576761
83,7,0.05612069389159172,0.05263157894736842,0.0670584170075196
21,118,0.056020534886568364,0.05263157894736842,0.07121930910531692
141,2,0.05555555555555555,0.05555555555555555,0.07856742013183861
125,2,0.05555555555555555,0.05555555555555555,0.07856742013183861
90,2,0.05555555555555555,0.05555555555555555,0.07856742013183861
97,2,0.05555555555555555,0.05555555555555555,0.07856742013183861
7,589,0.05455429309419122,0.05263157894736842,0.07237781394050709
102,4,0.054093567251461985,0.05263157894736842,0.04539232367327492
127,1,0.05263157894736842,0.05263157894736842,
152,1,0.05263157894736842,0.05263157894736842,
348,1,0.05263157894736842,0.05263157894736842,
161,1,0.05263157894736842,0.05263157894736842,
129,2,0.05263157894736842,0.05263157894736842,0.0
142,1,0.05263157894736842,0.05263157894736842,
139,2,0.05263157894736842,0.05263157894736842,0.0
136,1,0.05263157894736842,0.05263157894736842,
185,1,0.05263157894736842,0.05263157894736842,
322,1,0.05263157894736842,0.05263157894736842,
337,1,0.05263157894736842,0.05263157894736842,
174,1,0.05263157894736842,0.05263157894736842,
180,1,0.05263157894736842,0.05263157894736842,
345,1,0.05263157894736842,0.05263157894736842,
176,1,0.05263157894736842,0.05263157894736842,
346,1,0.05263157894736842,0.05263157894736842,
158,1,0.05263157894736842,0.05263157894736842,
297,1,0.05263157894736842,0.05263157894736842,
320,1,0.05263157894736842,0.05263157894736842,
318,1,0.05263157894736842,0.05263157894736842,
309,1,0.05263157894736842,0.05263157894736842,
206,1,0.05263157894736842,0.05263157894736842,
296,1,0.05263157894736842,0.05263157894736842,
294,1,0.05263157894736842,0.05263157894736842,
228,1,0.05263157894736842,0.05263157894736842,
230,1,0.05263157894736842,0.05263157894736842,
