topic,n,mean,median,std
51,21,0.11564450341540125,0.1111111111111111,0.09695249503584144
69,27,0.1156181120921403,0.1111111111111111,0.08927070263190175
43,49,0.11536343860852612,0.05263157894736842,0.11504494885296884
12,121,0.11442205728724164,0.1111111111111111,0.10197937747538967
111,15,0.11388028895768834,0.1111111111111111,0.0929586256729665
107,15,0.11227742559011909,0.1111111111111111,0.1115060924771749
14,125,0.11135839598997493,0.1111111111111111,0.09783558791736578
78,24,0.10991787065703475,0.05263157894736842,0.10474730419591843
80,22,0.10988366638521438,0.1111111111111111,0.07189170271696146
36,37,0.10985133740551697,0.1111111111111111,0.11279186211269401
82,31,0.10745752743655469,0.1111111111111111,0.10035974749439076
31,69,0.10740149880680235,0.1111111111111111,0.10960424458523081
23,84,0.10730257015086736,0.1111111111111111,0.09162436181592257
41,53,0.10644744491639754,0.05263157894736842,0.10671756880653677
105,10,0.10415376676986585,0.1111111111111111,0.08088460157171007
101,14,0.10245589463855719,0.1111111111111111,0.07307936104993476
79,28,0.10160643204650281,0.1111111111111111,0.09932440489834958
24,57,0.09969583401227528,0.05263157894736842,0.08931156985860167
28,47,0.09931169182865382,0.05263157894736842,0.10446349145177204
81,28,0.09852449751830557,0.05263157894736842,0.09131196804465669
89,13,0.09530046836548384,0.1111111111111111,0.0953163708590607
45,47,0.09486315271507288,0.05263157894736842,0.11018288121930754
91,17,0.09448794997875311,0.1111111111111111,0.07594851148494668
8,144,0.09338271127164316,0.05263157894736842,0.09921574814408608
44,37,0.09299646838346529,0.05263157894736842,0.1279768579702022
62,31,0.09062108148296104,0.05263157894736842,0.08949545848620058
70,22,0.09049863964724646,0.08187134502923976,0.06912791687600081
2,264,0.0898624688291871,0.05263157894736842,0.0906379778072231
115,14,0.0892672858617131,0.08187134502923976,0.06856987841937201
55,36,0.08873934564079043,0.05263157894736842,0.08432991266089973
106,15,0.08775943125788327,0.1111111111111111,0.07525984262768842
53,40,0.08636050911592708,0.05263157894736842,0.08970312101776233
42,50,0.08463880288957687,0.05263157894736842,0.07359263383043235
20,78,0.08298382330890071,0.05263157894736842,0.08143679927910952
85,23,0.0822976024887453,0.0,0.11231254672779004
29,79,0.08031791441870996,0.05263157894736842,0.08590081653537969
1,477,0.07955579270103093,0.05263157894736842,0.08653771010119482
16,103,0.07847979934607124,0.05263157894736842,0.08054504456878867
11,103,0.07760382299743265,0.05263157894736842,0.09186200212999764
57,31,0.07686396573343542,0.05263157894736842,0.08525817473699897
118,3,0.07636738906088751,0.05263157894736842,0.09059806090273931
108,13,0.07250403535233256,0.05263157894736842,0.05447609501191911
119,12,0.07140809540190345,0.05263157894736842,0.07535837813039621
22,55,0.06967664258685931,0.05263157894736842,0.08304105719405318
122,12,0.06831212016970531,0.05263157894736842,0.044716625148904045
-1,4035,0.06749054796864021,0.05263157894736842,0.08284257572216432
48,45,0.0672820395214616,0.05263157894736842,0.07382309323706174
72,28,0.06692896456828346,0.05263157894736842,0.07096042759254446
71,27,0.06622265540394195,0.05263157894736842,0.08100098751264263
112,15,0.0659557390207545,0.05263157894736842,0.04975854099860416
9,132,0.06584420051912311,0.05263157894736842,0.08487076186807826
40,34,0.06530888929359153,0.05263157894736842,0.056340376786811815
37,33,0.06473142154256704,0.05263157894736842,0.08074171164348694
7,157,0.06439047850674519,0.05263157894736842,0.07659315019985348
34,40,0.06436188510491916,0.05263157894736842,0.06176238964384092
77,20,0.062194702442380456,0.05263157894736842,0.06825482841997635
54,41,0.061906919378791316,0.05263157894736842,0.06702422619927002
13,134,0.06000441548706416,0.05263157894736842,0.06835856199231821
124,13,0.059908443809372595,0.05263157894736842,0.059285715363106124
17,83,0.05756980450180495,0.05263157894736842,0.0640836592510167
68,20,0.05693154454764362,0.02631578947368421,0.07090213759360224
84,17,0.05578825957627633,0.05263157894736842,0.06012824855040118
38,59,0.05530047285045449,0.05263157894736842,0.07440542019599426
5,176,0.054007567939456484,0.05263157894736842,0.06113766585452469
126,8,0.0533625730994152,0.05263157894736842,0.02972652486772588
19,95,0.05261528434088316,0.05263157894736842,0.06262878836131434
87,26,0.05149043423037231,0.05263157894736842,0.06073448260371759
15,81,0.04974794769543078,0.05263157894736842,0.05329328357224818
10,129,0.0488682757204609,0.05263157894736842,0.05416203195490638
98,14,0.04860189689911053,0.0,0.0676218216390664
95,15,0.04802201582387341,0.05263157894736842,0.0564848449347856
46,49,0.04645893445097337,0.05263157894736842,0.05681600176408349
18,68,0.04466652502074101,0.02631578947368421,0.06207088808125854
113,9,0.04223521767381416,0.05263157894736842,0.04602619474899647
103,12,0.040448343079922025,0.05263157894736842,0.041460772305905794
100,10,0.038011695906432746,0.02631578947368421,0.04540278635030064
59,27,0.0366420772337525,0.0,0.04948342264405685
73,27,0.02841162455885538,0.0,0.04533162301828648
32,50,0.022339181286549707,0.0,0.03091489956461024
74,24,0.013157894736842105,0.0,0.0232803088665627
75,24,0.006578947368421052,0.0,0.01778062959716253
116,6,0.0,0.0,0.0
