node_id,jaccard
n11218,0.0
n11945,0.0
n1903,0.05263157894736842
n11597,0.05263157894736842
n1267,0.1111111111111111
n4209,0.05263157894736842
n7941,0.0
n14012,0.3333333333333333
n16904,0.17647058823529413
n14336,0.05263157894736842
n12544,0.1111111111111111
n13969,0.25
n16005,0.42857142857142855
n5882,0.1111111111111111
n9159,0.05263157894736842
n14406,0.05263157894736842
n15433,0.0
n19767,0.05263157894736842
n14675,0.1111111111111111
n10748,0.0
n16663,0.42857142857142855
n162,0.17647058823529413
n6784,0.05263157894736842
n13661,0.42857142857142855
n11583,0.0
n4913,0.17647058823529413
n16,0.0
n10413,0.1111111111111111
n9337,0.0
n3142,0.0
n8339,0.17647058823529413
n11394,0.1111111111111111
n15501,0.17647058823529413
n11366,0.3333333333333333
n2736,0.17647058823529413
n2748,0.0
n2047,0.0
n12645,0.1111111111111111
n19140,0.0
n7059,0.05263157894736842
n21835,0.0
n4341,0.1111111111111111
n9915,0.25
n10885,0.0
n3039,0.3333333333333333
n17103,0.05263157894736842
n8026,0.3333333333333333
n688,0.25
n17413,0.0
n20267,0.0
n21139,0.05263157894736842
n22342,0.17647058823529413
n7609,0.05263157894736842
n10513,0.25
n8062,0.1111111111111111
n7289,0.0
n11252,0.3333333333333333
n13345,0.25
n15231,0.05263157894736842
n15347,0.05263157894736842
n10199,0.1111111111111111
n7197,0.0
n19736,0.1111111111111111
n16561,0.0
n20576,0.0
n3182,0.0
n8815,0.1111111111111111
n20760,0.0
n21478,0.05263157894736842
n6183,0.05263157894736842
n6499,0.0
n16868,0.3333333333333333
n5360,0.05263157894736842
n20414,0.05263157894736842
n22047,0.05263157894736842
n5806,0.0
n12001,0.25
n10012,0.17647058823529413
n8208,0.05263157894736842
n4119,0.05263157894736842
n8256,0.42857142857142855
n4478,0.17647058823529413
n5147,0.0
n12,0.1111111111111111
n2673,0.0
n20753,0.1111111111111111
n21259,0.0
n16866,0.1111111111111111
n6066,0.05263157894736842
n13264,0.1111111111111111
n17276,0.17647058823529413
n8475,0.0
n13468,0.1111111111111111
n1607,0.17647058823529413
n1394,0.0
n6778,0.0
n14651,0.5384615384615384
n9774,0.1111111111111111
n3345,0.0
n16161,0.05263157894736842
n20170,0.0
n9655,0.05263157894736842
n18812,0.0
n10949,0.0
n5820,0.05263157894736842
n10130,0.0
n6136,0.0
n17280,0.05263157894736842
n15273,0.0
n9229,0.1111111111111111
n11153,0.1111111111111111
n17194,0.1111111111111111
n20894,0.17647058823529413
n13690,0.0
n13201,0.05263157894736842
n22311,0.0
n15267,0.0
n16225,0.17647058823529413
n21892,0.0
n15873,0.05263157894736842
n8839,0.1111111111111111
n554,0.17647058823529413
n511,0.3333333333333333
n9178,0.1111111111111111
n2747,0.1111111111111111
n3938,0.05263157894736842
n20775,0.05263157894736842
n10361,0.05263157894736842
n18081,0.1111111111111111
n15851,0.1111111111111111
