community,n,mean,median,std
68,18,0.07457095898788364,0.05263157894736842,0.06044151313190354
25,114,0.07286738949196177,0.05263157894736842,0.08806697618048154
111,3,0.07212475633528265,0.05263157894736842,0.033763173636820215
48,40,0.07151702786377709,0.05263157894736842,0.0873763922600606
61,23,0.07130998852630296,0.05263157894736842,0.09325487094957896
21,126,0.07063371157429833,0.05263157894736842,0.07770540845265327
92,4,0.07043343653250775,0.05263157894736842,0.07491897576711723
41,50,0.06983217848542926,0.05263157894736842,0.08649988346862417
66,19,0.0696458638857205,0.05263157894736842,0.07883970876685446
44,46,0.06684203048114745,0.05263157894736842,0.08285812858662708
43,48,0.06635461202024669,0.05263157894736842,0.09196109100624825
79,8,0.06299449604403165,0.05263157894736842,0.06505705242000624
78,8,0.06140350877192982,0.05263157894736842,0.04657430197081488
75,11,0.06007442849548112,0.0,0.10081881212905813
62,24,0.056390465542942324,0.0,0.08629847488193935
133,2,0.05555555555555555,0.05555555555555555,0.07856742013183861
59,27,0.05292461364012792,0.05263157894736842,0.05161993227936692
69,15,0.05292397660818713,0.05263157894736842,0.07000161219911309
228,1,0.05263157894736842,0.05263157894736842,
209,1,0.05263157894736842,0.05263157894736842,
215,1,0.05263157894736842,0.05263157894736842,
265,1,0.05263157894736842,0.05263157894736842,
272,1,0.05263157894736842,0.05263157894736842,
256,1,0.05263157894736842,0.05263157894736842,
241,1,0.05263157894736842,0.05263157894736842,
167,1,0.05263157894736842,0.05263157894736842,
230,1,0.05263157894736842,0.05263157894736842,
176,1,0.05263157894736842,0.05263157894736842,
174,1,0.05263157894736842,0.05263157894736842,
161,1,0.05263157894736842,0.05263157894736842,
162,1,0.05263157894736842,0.05263157894736842,
220,1,0.05263157894736842,0.05263157894736842,
238,1,0.05263157894736842,0.05263157894736842,
203,1,0.05263157894736842,0.05263157894736842,
204,1,0.05263157894736842,0.05263157894736842,
206,1,0.05263157894736842,0.05263157894736842,
299,1,0.05263157894736842,0.05263157894736842,
201,1,0.05263157894736842,0.05263157894736842,
200,1,0.05263157894736842,0.05263157894736842,
194,1,0.05263157894736842,0.05263157894736842,
306,1,0.05263157894736842,0.05263157894736842,
296,1,0.05263157894736842,0.05263157894736842,
297,1,0.05263157894736842,0.05263157894736842,
298,1,0.05263157894736842,0.05263157894736842,
286,1,0.05263157894736842,0.05263157894736842,
283,1,0.05263157894736842,0.05263157894736842,
277,1,0.05263157894736842,0.05263157894736842,
326,1,0.05263157894736842,0.05263157894736842,
324,1,0.05263157894736842,0.05263157894736842,
185,1,0.05263157894736842,0.05263157894736842,
183,1,0.05263157894736842,0.05263157894736842,
337,1,0.05263157894736842,0.05263157894736842,
332,1,0.05263157894736842,0.05263157894736842,
143,1,0.05263157894736842,0.05263157894736842,
181,1,0.05263157894736842,0.05263157894736842,
348,1,0.05263157894736842,0.05263157894736842,
335,1,0.05263157894736842,0.05263157894736842,
180,1,0.05263157894736842,0.05263157894736842,
104,3,0.05263157894736842,0.05263157894736842,0.0
190,1,0.05263157894736842,0.05263157894736842,
322,1,0.05263157894736842,0.05263157894736842,
320,1,0.05263157894736842,0.05263157894736842,
152,1,0.05263157894736842,0.05263157894736842,
148,1,0.05263157894736842,0.05263157894736842,
328,1,0.05263157894736842,0.05263157894736842,
274,1,0.05263157894736842,0.05263157894736842,
240,1,0.05263157894736842,0.05263157894736842,
249,1,0.05263157894736842,0.05263157894736842,
